province,adcode,model,regYear,regMonth
广东,440000,2d0d2c3403909fdb,2018,4
广西,450000,2d0d2c3403909fdb,2018,4
江苏,320000,2d0d2c3403909fdb,2018,4
江西,360000,2d0d2c3403909fdb,2018,4
河北,130000,2d0d2c3403909fdb,2018,4
河南,410000,2d0d2c3403909fdb,2018,4
浙江,330000,2d0d2c3403909fdb,2018,4
湖北,420000,2d0d2c3403909fdb,2018,4
湖南,430000,2d0d2c3403909fdb,2018,4
福建,350000,2d0d2c3403909fdb,2018,4
辽宁,210000,2d0d2c3403909fdb,2018,4
重庆,500000,2d0d2c3403909fdb,2018,4
陕西,610000,2d0d2c3403909fdb,2018,4
黑龙江,230000,2d0d2c3403909fdb,2018,4
上海,310000,a28bb927b6fcb33c,2018,4
云南,530000,a28bb927b6fcb33c,2018,4
内蒙古,150000,a28bb927b6fcb33c,2018,4
北京,110000,a28bb927b6fcb33c,2018,4
四川,510000,a28bb927b6fcb33c,2018,4
安徽,340000,a28bb927b6fcb33c,2018,4
山东,370000,a28bb927b6fcb33c,2018,4
山西,140000,a28bb927b6fcb33c,2018,4
广东,440000,a28bb927b6fcb33c,2018,4
广西,450000,a28bb927b6fcb33c,2018,4
江苏,320000,a28bb927b6fcb33c,2018,4
江西,360000,a28bb927b6fcb33c,2018,4
河北,130000,a28bb927b6fcb33c,2018,4
河南,410000,a28bb927b6fcb33c,2018,4
浙江,330000,a28bb927b6fcb33c,2018,4
湖北,420000,a28bb927b6fcb33c,2018,4
湖南,430000,a28bb927b6fcb33c,2018,4
福建,350000,a28bb927b6fcb33c,2018,4
辽宁,210000,a28bb927b6fcb33c,2018,4
重庆,500000,a28bb927b6fcb33c,2018,4
陕西,610000,a28bb927b6fcb33c,2018,4
黑龙江,230000,a28bb927b6fcb33c,2018,4
上海,310000,17bc272c93f19d56,2018,4
云南,530000,17bc272c93f19d56,2018,4
内蒙古,150000,17bc272c93f19d56,2018,4
北京,110000,17bc272c93f19d56,2018,4
四川,510000,17bc272c93f19d56,2018,4
安徽,340000,17bc272c93f19d56,2018,4
山东,370000,17bc272c93f19d56,2018,4
山西,140000,17bc272c93f19d56,2018,4
广东,440000,17bc272c93f19d56,2018,4
广西,450000,17bc272c93f19d56,2018,4
江苏,320000,17bc272c93f19d56,2018,4
江西,360000,17bc272c93f19d56,2018,4
河北,130000,17bc272c93f19d56,2018,4
河南,410000,17bc272c93f19d56,2018,4
浙江,330000,17bc272c93f19d56,2018,4
湖北,420000,17bc272c93f19d56,2018,4
湖南,430000,17bc272c93f19d56,2018,4
福建,350000,17bc272c93f19d56,2018,4
辽宁,210000,17bc272c93f19d56,2018,4
重庆,500000,17bc272c93f19d56,2018,4
陕西,610000,17bc272c93f19d56,2018,4
黑龙江,230000,17bc272c93f19d56,2018,4
上海,310000,2a2ab41f8f6ff1cb,2018,4
云南,530000,2a2ab41f8f6ff1cb,2018,4
内蒙古,150000,2a2ab41f8f6ff1cb,2018,4
北京,110000,2a2ab41f8f6ff1cb,2018,4
四川,510000,2a2ab41f8f6ff1cb,2018,4
安徽,340000,2a2ab41f8f6ff1cb,2018,4
山东,370000,2a2ab41f8f6ff1cb,2018,4
山西,140000,2a2ab41f8f6ff1cb,2018,4
广东,440000,2a2ab41f8f6ff1cb,2018,4
广西,450000,2a2ab41f8f6ff1cb,2018,4
江苏,320000,2a2ab41f8f6ff1cb,2018,4
江西,360000,2a2ab41f8f6ff1cb,2018,4
河北,130000,2a2ab41f8f6ff1cb,2018,4
河南,410000,2a2ab41f8f6ff1cb,2018,4
浙江,330000,2a2ab41f8f6ff1cb,2018,4
湖北,420000,2a2ab41f8f6ff1cb,2018,4
湖南,430000,2a2ab41f8f6ff1cb,2018,4
福建,350000,2a2ab41f8f6ff1cb,2018,4
辽宁,210000,2a2ab41f8f6ff1cb,2018,4
重庆,500000,2a2ab41f8f6ff1cb,2018,4
陕西,610000,2a2ab41f8f6ff1cb,2018,4
黑龙江,230000,2a2ab41f8f6ff1cb,2018,4
上海,310000,c06a2a387c0ee510,2018,4
云南,530000,c06a2a387c0ee510,2018,4
内蒙古,150000,c06a2a387c0ee510,2018,4
北京,110000,c06a2a387c0ee510,2018,4
四川,510000,c06a2a387c0ee510,2018,4
安徽,340000,c06a2a387c0ee510,2018,4
山东,370000,c06a2a387c0ee510,2018,4
山西,140000,c06a2a387c0ee510,2018,4
广东,440000,c06a2a387c0ee510,2018,4
广西,450000,c06a2a387c0ee510,2018,4
江苏,320000,c06a2a387c0ee510,2018,4
江西,360000,c06a2a387c0ee510,2018,4
河北,130000,c06a2a387c0ee510,2018,4
河南,410000,c06a2a387c0ee510,2018,4
浙江,330000,c06a2a387c0ee510,2018,4
湖北,420000,c06a2a387c0ee510,2018,4
湖南,430000,c06a2a387c0ee510,2018,4
福建,350000,c06a2a387c0ee510,2018,4
辽宁,210000,c06a2a387c0ee510,2018,4
重庆,500000,c06a2a387c0ee510,2018,4
陕西,610000,c06a2a387c0ee510,2018,4
黑龙江,230000,c06a2a387c0ee510,2018,4
上海,310000,7023efdab9cedc03,2018,4
云南,530000,7023efdab9cedc03,2018,4
内蒙古,150000,7023efdab9cedc03,2018,4
北京,110000,7023efdab9cedc03,2018,4
四川,510000,7023efdab9cedc03,2018,4
安徽,340000,7023efdab9cedc03,2018,4
山东,370000,7023efdab9cedc03,2018,4
山西,140000,7023efdab9cedc03,2018,4
广东,440000,7023efdab9cedc03,2018,4
广西,450000,7023efdab9cedc03,2018,4
江苏,320000,7023efdab9cedc03,2018,4
江西,360000,7023efdab9cedc03,2018,4
河北,130000,7023efdab9cedc03,2018,4
河南,410000,7023efdab9cedc03,2018,4
浙江,330000,7023efdab9cedc03,2018,4
湖北,420000,7023efdab9cedc03,2018,4
湖南,430000,7023efdab9cedc03,2018,4
福建,350000,7023efdab9cedc03,2018,4
辽宁,210000,7023efdab9cedc03,2018,4
重庆,500000,7023efdab9cedc03,2018,4
陕西,610000,7023efdab9cedc03,2018,4
黑龙江,230000,7023efdab9cedc03,2018,4
上海,310000,af6f4f548684e14d,2018,4
云南,530000,af6f4f548684e14d,2018,4
内蒙古,150000,af6f4f548684e14d,2018,4
北京,110000,af6f4f548684e14d,2018,4
四川,510000,af6f4f548684e14d,2018,4
安徽,340000,af6f4f548684e14d,2018,4
山东,370000,af6f4f548684e14d,2018,4
山西,140000,af6f4f548684e14d,2018,4
广东,440000,af6f4f548684e14d,2018,4
广西,450000,af6f4f548684e14d,2018,4
江苏,320000,af6f4f548684e14d,2018,4
江西,360000,af6f4f548684e14d,2018,4
河北,130000,af6f4f548684e14d,2018,4
河南,410000,af6f4f548684e14d,2018,4
浙江,330000,af6f4f548684e14d,2018,4
湖北,420000,af6f4f548684e14d,2018,4
湖南,430000,af6f4f548684e14d,2018,4
福建,350000,af6f4f548684e14d,2018,4
辽宁,210000,af6f4f548684e14d,2018,4
重庆,500000,af6f4f548684e14d,2018,4
陕西,610000,af6f4f548684e14d,2018,4
黑龙江,230000,af6f4f548684e14d,2018,4
上海,310000,7cf283430b3b5e38,2018,4
云南,530000,7cf283430b3b5e38,2018,4
内蒙古,150000,7cf283430b3b5e38,2018,4
北京,110000,7cf283430b3b5e38,2018,4
四川,510000,7cf283430b3b5e38,2018,4
安徽,340000,7cf283430b3b5e38,2018,4
山东,370000,7cf283430b3b5e38,2018,4
山西,140000,7cf283430b3b5e38,2018,4
广东,440000,7cf283430b3b5e38,2018,4
广西,450000,7cf283430b3b5e38,2018,4
江苏,320000,7cf283430b3b5e38,2018,4
江西,360000,7cf283430b3b5e38,2018,4
河北,130000,7cf283430b3b5e38,2018,4
河南,410000,7cf283430b3b5e38,2018,4
浙江,330000,7cf283430b3b5e38,2018,4
湖北,420000,7cf283430b3b5e38,2018,4
湖南,430000,7cf283430b3b5e38,2018,4
福建,350000,7cf283430b3b5e38,2018,4
辽宁,210000,7cf283430b3b5e38,2018,4
重庆,500000,7cf283430b3b5e38,2018,4
陕西,610000,7cf283430b3b5e38,2018,4
黑龙江,230000,7cf283430b3b5e38,2018,4
上海,310000,d4efbebb087fd03f,2018,4
云南,530000,d4efbebb087fd03f,2018,4
内蒙古,150000,d4efbebb087fd03f,2018,4
北京,110000,d4efbebb087fd03f,2018,4
四川,510000,d4efbebb087fd03f,2018,4
安徽,340000,d4efbebb087fd03f,2018,4
山东,370000,d4efbebb087fd03f,2018,4
山西,140000,d4efbebb087fd03f,2018,4
广东,440000,d4efbebb087fd03f,2018,4
广西,450000,d4efbebb087fd03f,2018,4
江苏,320000,d4efbebb087fd03f,2018,4
江西,360000,d4efbebb087fd03f,2018,4
河北,130000,d4efbebb087fd03f,2018,4
河南,410000,d4efbebb087fd03f,2018,4
浙江,330000,d4efbebb087fd03f,2018,4
湖北,420000,d4efbebb087fd03f,2018,4
湖南,430000,d4efbebb087fd03f,2018,4
福建,350000,d4efbebb087fd03f,2018,4
辽宁,210000,d4efbebb087fd03f,2018,4
重庆,500000,d4efbebb087fd03f,2018,4
陕西,610000,d4efbebb087fd03f,2018,4
黑龙江,230000,d4efbebb087fd03f,2018,4
上海,310000,7245e0ee27b195cd,2018,4
云南,530000,7245e0ee27b195cd,2018,4
内蒙古,150000,7245e0ee27b195cd,2018,4
北京,110000,7245e0ee27b195cd,2018,4
四川,510000,7245e0ee27b195cd,2018,4
安徽,340000,7245e0ee27b195cd,2018,4
山东,370000,7245e0ee27b195cd,2018,4
山西,140000,7245e0ee27b195cd,2018,4
广东,440000,7245e0ee27b195cd,2018,4
广西,450000,7245e0ee27b195cd,2018,4
江苏,320000,7245e0ee27b195cd,2018,4
江西,360000,7245e0ee27b195cd,2018,4
河北,130000,7245e0ee27b195cd,2018,4
河南,410000,7245e0ee27b195cd,2018,4
浙江,330000,7245e0ee27b195cd,2018,4
湖北,420000,7245e0ee27b195cd,2018,4
湖南,430000,7245e0ee27b195cd,2018,4
福建,350000,7245e0ee27b195cd,2018,4
辽宁,210000,7245e0ee27b195cd,2018,4
重庆,500000,7245e0ee27b195cd,2018,4
陕西,610000,7245e0ee27b195cd,2018,4
黑龙江,230000,7245e0ee27b195cd,2018,4
上海,310000,8c915fe4632fb9fa,2018,4
云南,530000,8c915fe4632fb9fa,2018,4
内蒙古,150000,8c915fe4632fb9fa,2018,4
北京,110000,8c915fe4632fb9fa,2018,4
四川,510000,8c915fe4632fb9fa,2018,4
安徽,340000,8c915fe4632fb9fa,2018,4
山东,370000,8c915fe4632fb9fa,2018,4
山西,140000,8c915fe4632fb9fa,2018,4
广东,440000,8c915fe4632fb9fa,2018,4
广西,450000,8c915fe4632fb9fa,2018,4
江苏,320000,8c915fe4632fb9fa,2018,4
江西,360000,8c915fe4632fb9fa,2018,4
河北,130000,8c915fe4632fb9fa,2018,4
河南,410000,8c915fe4632fb9fa,2018,4
浙江,330000,8c915fe4632fb9fa,2018,4
湖北,420000,8c915fe4632fb9fa,2018,4
湖南,430000,8c915fe4632fb9fa,2018,4
福建,350000,8c915fe4632fb9fa,2018,4
辽宁,210000,8c915fe4632fb9fa,2018,4
重庆,500000,8c915fe4632fb9fa,2018,4
陕西,610000,8c915fe4632fb9fa,2018,4
黑龙江,230000,8c915fe4632fb9fa,2018,4
上海,310000,6155b214590c66e6,2018,4
云南,530000,6155b214590c66e6,2018,4
内蒙古,150000,6155b214590c66e6,2018,4
北京,110000,6155b214590c66e6,2018,4
四川,510000,6155b214590c66e6,2018,4
安徽,340000,6155b214590c66e6,2018,4
山东,370000,6155b214590c66e6,2018,4
山西,140000,6155b214590c66e6,2018,4
广东,440000,6155b214590c66e6,2018,4
广西,450000,6155b214590c66e6,2018,4
江苏,320000,6155b214590c66e6,2018,4
江西,360000,6155b214590c66e6,2018,4
河北,130000,6155b214590c66e6,2018,4
河南,410000,6155b214590c66e6,2018,4
浙江,330000,6155b214590c66e6,2018,4
湖北,420000,6155b214590c66e6,2018,4
湖南,430000,6155b214590c66e6,2018,4
福建,350000,6155b214590c66e6,2018,4
辽宁,210000,6155b214590c66e6,2018,4
重庆,500000,6155b214590c66e6,2018,4
陕西,610000,6155b214590c66e6,2018,4
黑龙江,230000,6155b214590c66e6,2018,4
上海,310000,28e29f2c03dcd84c,2018,4
云南,530000,28e29f2c03dcd84c,2018,4
内蒙古,150000,28e29f2c03dcd84c,2018,4
北京,110000,28e29f2c03dcd84c,2018,4
四川,510000,28e29f2c03dcd84c,2018,4
安徽,340000,28e29f2c03dcd84c,2018,4
山东,370000,28e29f2c03dcd84c,2018,4
山西,140000,28e29f2c03dcd84c,2018,4
广东,440000,28e29f2c03dcd84c,2018,4
广西,450000,28e29f2c03dcd84c,2018,4
江苏,320000,28e29f2c03dcd84c,2018,4
江西,360000,28e29f2c03dcd84c,2018,4
河北,130000,28e29f2c03dcd84c,2018,4
河南,410000,28e29f2c03dcd84c,2018,4
浙江,330000,28e29f2c03dcd84c,2018,4
湖北,420000,28e29f2c03dcd84c,2018,4
湖南,430000,28e29f2c03dcd84c,2018,4
福建,350000,28e29f2c03dcd84c,2018,4
辽宁,210000,28e29f2c03dcd84c,2018,4
重庆,500000,28e29f2c03dcd84c,2018,4
陕西,610000,28e29f2c03dcd84c,2018,4
黑龙江,230000,28e29f2c03dcd84c,2018,4
上海,310000,37aa9169b575ef79,2018,4
云南,530000,37aa9169b575ef79,2018,4
内蒙古,150000,37aa9169b575ef79,2018,4
北京,110000,37aa9169b575ef79,2018,4
四川,510000,37aa9169b575ef79,2018,4
安徽,340000,37aa9169b575ef79,2018,4
山东,370000,37aa9169b575ef79,2018,4
山西,140000,37aa9169b575ef79,2018,4
广东,440000,37aa9169b575ef79,2018,4
广西,450000,37aa9169b575ef79,2018,4
江苏,320000,37aa9169b575ef79,2018,4
江西,360000,37aa9169b575ef79,2018,4
河北,130000,37aa9169b575ef79,2018,4
河南,410000,37aa9169b575ef79,2018,4
浙江,330000,37aa9169b575ef79,2018,4
湖北,420000,37aa9169b575ef79,2018,4
湖南,430000,37aa9169b575ef79,2018,4
福建,350000,37aa9169b575ef79,2018,4
辽宁,210000,37aa9169b575ef79,2018,4
重庆,500000,37aa9169b575ef79,2018,4
陕西,610000,37aa9169b575ef79,2018,4
黑龙江,230000,37aa9169b575ef79,2018,4
上海,310000,63065128401bb3ff,2018,4
云南,530000,63065128401bb3ff,2018,4
内蒙古,150000,63065128401bb3ff,2018,4
北京,110000,63065128401bb3ff,2018,4
四川,510000,63065128401bb3ff,2018,4
安徽,340000,63065128401bb3ff,2018,4
山东,370000,63065128401bb3ff,2018,4
山西,140000,63065128401bb3ff,2018,4
广东,440000,63065128401bb3ff,2018,4
广西,450000,63065128401bb3ff,2018,4
江苏,320000,63065128401bb3ff,2018,4
江西,360000,63065128401bb3ff,2018,4
河北,130000,63065128401bb3ff,2018,4
河南,410000,63065128401bb3ff,2018,4
浙江,330000,63065128401bb3ff,2018,4
湖北,420000,63065128401bb3ff,2018,4
湖南,430000,63065128401bb3ff,2018,4
福建,350000,63065128401bb3ff,2018,4
辽宁,210000,63065128401bb3ff,2018,4
重庆,500000,63065128401bb3ff,2018,4
陕西,610000,63065128401bb3ff,2018,4
黑龙江,230000,63065128401bb3ff,2018,4
上海,310000,ea489c253676aafc,2018,4
云南,530000,ea489c253676aafc,2018,4
内蒙古,150000,ea489c253676aafc,2018,4
北京,110000,ea489c253676aafc,2018,4
四川,510000,ea489c253676aafc,2018,4
安徽,340000,ea489c253676aafc,2018,4
山东,370000,ea489c253676aafc,2018,4
山西,140000,ea489c253676aafc,2018,4
广东,440000,ea489c253676aafc,2018,4
广西,450000,ea489c253676aafc,2018,4
江苏,320000,ea489c253676aafc,2018,4
江西,360000,ea489c253676aafc,2018,4
河北,130000,ea489c253676aafc,2018,4
河南,410000,ea489c253676aafc,2018,4
浙江,330000,ea489c253676aafc,2018,4
湖北,420000,ea489c253676aafc,2018,4
湖南,430000,ea489c253676aafc,2018,4
福建,350000,ea489c253676aafc,2018,4
辽宁,210000,ea489c253676aafc,2018,4
重庆,500000,ea489c253676aafc,2018,4
陕西,610000,ea489c253676aafc,2018,4
黑龙江,230000,ea489c253676aafc,2018,4
上海,310000,cd5841d44fd7625e,2018,4
云南,530000,cd5841d44fd7625e,2018,4
内蒙古,150000,cd5841d44fd7625e,2018,4
北京,110000,cd5841d44fd7625e,2018,4
四川,510000,cd5841d44fd7625e,2018,4
安徽,340000,cd5841d44fd7625e,2018,4
山东,370000,cd5841d44fd7625e,2018,4
山西,140000,cd5841d44fd7625e,2018,4
广东,440000,cd5841d44fd7625e,2018,4
广西,450000,cd5841d44fd7625e,2018,4
江苏,320000,cd5841d44fd7625e,2018,4
江西,360000,cd5841d44fd7625e,2018,4
河北,130000,cd5841d44fd7625e,2018,4
河南,410000,cd5841d44fd7625e,2018,4
浙江,330000,cd5841d44fd7625e,2018,4
湖北,420000,cd5841d44fd7625e,2018,4
湖南,430000,cd5841d44fd7625e,2018,4
福建,350000,cd5841d44fd7625e,2018,4
辽宁,210000,cd5841d44fd7625e,2018,4
重庆,500000,cd5841d44fd7625e,2018,4
陕西,610000,cd5841d44fd7625e,2018,4
黑龙江,230000,cd5841d44fd7625e,2018,4
上海,310000,b25c4e2e3856af22,2018,4
云南,530000,b25c4e2e3856af22,2018,4
内蒙古,150000,b25c4e2e3856af22,2018,4
北京,110000,b25c4e2e3856af22,2018,4
四川,510000,b25c4e2e3856af22,2018,4
安徽,340000,b25c4e2e3856af22,2018,4
山东,370000,b25c4e2e3856af22,2018,4
山西,140000,b25c4e2e3856af22,2018,4
广东,440000,b25c4e2e3856af22,2018,4
广西,450000,b25c4e2e3856af22,2018,4
江苏,320000,b25c4e2e3856af22,2018,4
江西,360000,b25c4e2e3856af22,2018,4
河北,130000,b25c4e2e3856af22,2018,4
河南,410000,b25c4e2e3856af22,2018,4
浙江,330000,b25c4e2e3856af22,2018,4
湖北,420000,b25c4e2e3856af22,2018,4
湖南,430000,b25c4e2e3856af22,2018,4
福建,350000,b25c4e2e3856af22,2018,4
辽宁,210000,b25c4e2e3856af22,2018,4
重庆,500000,b25c4e2e3856af22,2018,4
陕西,610000,b25c4e2e3856af22,2018,4
黑龙江,230000,b25c4e2e3856af22,2018,4
上海,310000,4a103c30d593fbbe,2018,4
云南,530000,4a103c30d593fbbe,2018,4
内蒙古,150000,4a103c30d593fbbe,2018,4
北京,110000,4a103c30d593fbbe,2018,4
四川,510000,4a103c30d593fbbe,2018,4
安徽,340000,4a103c30d593fbbe,2018,4
山东,370000,4a103c30d593fbbe,2018,4
山西,140000,4a103c30d593fbbe,2018,4
广东,440000,4a103c30d593fbbe,2018,4
广西,450000,4a103c30d593fbbe,2018,4
江苏,320000,4a103c30d593fbbe,2018,4
江西,360000,4a103c30d593fbbe,2018,4
河北,130000,4a103c30d593fbbe,2018,4
河南,410000,4a103c30d593fbbe,2018,4
浙江,330000,4a103c30d593fbbe,2018,4
湖北,420000,4a103c30d593fbbe,2018,4
湖南,430000,4a103c30d593fbbe,2018,4
福建,350000,4a103c30d593fbbe,2018,4
辽宁,210000,4a103c30d593fbbe,2018,4
重庆,500000,4a103c30d593fbbe,2018,4
陕西,610000,4a103c30d593fbbe,2018,4
黑龙江,230000,4a103c30d593fbbe,2018,4
上海,310000,7a7885e2d7c00bcf,2018,4
云南,530000,7a7885e2d7c00bcf,2018,4
内蒙古,150000,7a7885e2d7c00bcf,2018,4
北京,110000,7a7885e2d7c00bcf,2018,4
四川,510000,7a7885e2d7c00bcf,2018,4
安徽,340000,7a7885e2d7c00bcf,2018,4
山东,370000,7a7885e2d7c00bcf,2018,4
山西,140000,7a7885e2d7c00bcf,2018,4
广东,440000,7a7885e2d7c00bcf,2018,4
广西,450000,7a7885e2d7c00bcf,2018,4
江苏,320000,7a7885e2d7c00bcf,2018,4
江西,360000,7a7885e2d7c00bcf,2018,4
河北,130000,7a7885e2d7c00bcf,2018,4
河南,410000,7a7885e2d7c00bcf,2018,4
浙江,330000,7a7885e2d7c00bcf,2018,4
湖北,420000,7a7885e2d7c00bcf,2018,4
湖南,430000,7a7885e2d7c00bcf,2018,4
福建,350000,7a7885e2d7c00bcf,2018,4
辽宁,210000,7a7885e2d7c00bcf,2018,4
重庆,500000,7a7885e2d7c00bcf,2018,4
陕西,610000,7a7885e2d7c00bcf,2018,4
黑龙江,230000,7a7885e2d7c00bcf,2018,4
上海,310000,346393c2c6305fb1,2018,4
云南,530000,346393c2c6305fb1,2018,4
内蒙古,150000,346393c2c6305fb1,2018,4
北京,110000,346393c2c6305fb1,2018,4
四川,510000,346393c2c6305fb1,2018,4
安徽,340000,346393c2c6305fb1,2018,4
山东,370000,346393c2c6305fb1,2018,4
山西,140000,346393c2c6305fb1,2018,4
广东,440000,346393c2c6305fb1,2018,4
广西,450000,346393c2c6305fb1,2018,4
江苏,320000,346393c2c6305fb1,2018,4
江西,360000,346393c2c6305fb1,2018,4
河北,130000,346393c2c6305fb1,2018,4
河南,410000,346393c2c6305fb1,2018,4
浙江,330000,346393c2c6305fb1,2018,4
湖北,420000,346393c2c6305fb1,2018,4
湖南,430000,346393c2c6305fb1,2018,4
福建,350000,346393c2c6305fb1,2018,4
辽宁,210000,346393c2c6305fb1,2018,4
重庆,500000,346393c2c6305fb1,2018,4
陕西,610000,346393c2c6305fb1,2018,4
黑龙江,230000,346393c2c6305fb1,2018,4
上海,310000,02aab221aabc03b9,2018,4
云南,530000,02aab221aabc03b9,2018,4
内蒙古,150000,02aab221aabc03b9,2018,4
北京,110000,02aab221aabc03b9,2018,4
四川,510000,02aab221aabc03b9,2018,4
安徽,340000,02aab221aabc03b9,2018,4
山东,370000,02aab221aabc03b9,2018,4
山西,140000,02aab221aabc03b9,2018,4
广东,440000,02aab221aabc03b9,2018,4
广西,450000,02aab221aabc03b9,2018,4
江苏,320000,02aab221aabc03b9,2018,4
江西,360000,02aab221aabc03b9,2018,4
河北,130000,02aab221aabc03b9,2018,4
河南,410000,02aab221aabc03b9,2018,4
浙江,330000,02aab221aabc03b9,2018,4
湖北,420000,02aab221aabc03b9,2018,4
湖南,430000,02aab221aabc03b9,2018,4
福建,350000,02aab221aabc03b9,2018,4
辽宁,210000,02aab221aabc03b9,2018,4
重庆,500000,02aab221aabc03b9,2018,4
陕西,610000,02aab221aabc03b9,2018,4
黑龙江,230000,02aab221aabc03b9,2018,4
上海,310000,5d7fb682edd0f937,2018,4
云南,530000,5d7fb682edd0f937,2018,4
内蒙古,150000,5d7fb682edd0f937,2018,4
北京,110000,5d7fb682edd0f937,2018,4
四川,510000,5d7fb682edd0f937,2018,4
安徽,340000,5d7fb682edd0f937,2018,4
山东,370000,5d7fb682edd0f937,2018,4
山西,140000,5d7fb682edd0f937,2018,4
广东,440000,5d7fb682edd0f937,2018,4
广西,450000,5d7fb682edd0f937,2018,4
江苏,320000,5d7fb682edd0f937,2018,4
江西,360000,5d7fb682edd0f937,2018,4
河北,130000,5d7fb682edd0f937,2018,4
河南,410000,5d7fb682edd0f937,2018,4
浙江,330000,5d7fb682edd0f937,2018,4
湖北,420000,5d7fb682edd0f937,2018,4
湖南,430000,5d7fb682edd0f937,2018,4
福建,350000,5d7fb682edd0f937,2018,4
辽宁,210000,5d7fb682edd0f937,2018,4
重庆,500000,5d7fb682edd0f937,2018,4
陕西,610000,5d7fb682edd0f937,2018,4
黑龙江,230000,5d7fb682edd0f937,2018,4
上海,310000,a207df29ec9583f0,2018,4
云南,530000,a207df29ec9583f0,2018,4
内蒙古,150000,a207df29ec9583f0,2018,4
北京,110000,a207df29ec9583f0,2018,4
四川,510000,a207df29ec9583f0,2018,4
安徽,340000,a207df29ec9583f0,2018,4
山东,370000,a207df29ec9583f0,2018,4
山西,140000,a207df29ec9583f0,2018,4
广东,440000,a207df29ec9583f0,2018,4
广西,450000,a207df29ec9583f0,2018,4
江苏,320000,a207df29ec9583f0,2018,4
江西,360000,a207df29ec9583f0,2018,4
河北,130000,a207df29ec9583f0,2018,4
河南,410000,a207df29ec9583f0,2018,4
浙江,330000,a207df29ec9583f0,2018,4
湖北,420000,a207df29ec9583f0,2018,4
湖南,430000,a207df29ec9583f0,2018,4
福建,350000,a207df29ec9583f0,2018,4
辽宁,210000,a207df29ec9583f0,2018,4
重庆,500000,a207df29ec9583f0,2018,4
陕西,610000,a207df29ec9583f0,2018,4
黑龙江,230000,a207df29ec9583f0,2018,4
上海,310000,b4be3a4917289c82,2018,4
云南,530000,b4be3a4917289c82,2018,4
内蒙古,150000,b4be3a4917289c82,2018,4
北京,110000,b4be3a4917289c82,2018,4
四川,510000,b4be3a4917289c82,2018,4
安徽,340000,b4be3a4917289c82,2018,4
山东,370000,b4be3a4917289c82,2018,4
山西,140000,b4be3a4917289c82,2018,4
广东,440000,b4be3a4917289c82,2018,4
广西,450000,b4be3a4917289c82,2018,4
江苏,320000,b4be3a4917289c82,2018,4
江西,360000,b4be3a4917289c82,2018,4
河北,130000,b4be3a4917289c82,2018,4
河南,410000,b4be3a4917289c82,2018,4
浙江,330000,b4be3a4917289c82,2018,4
湖北,420000,b4be3a4917289c82,2018,4
湖南,430000,b4be3a4917289c82,2018,4
福建,350000,b4be3a4917289c82,2018,4
辽宁,210000,b4be3a4917289c82,2018,4
重庆,500000,b4be3a4917289c82,2018,4
陕西,610000,b4be3a4917289c82,2018,4
黑龙江,230000,b4be3a4917289c82,2018,4
上海,310000,ef76a85c4b39f693,2018,4
云南,530000,ef76a85c4b39f693,2018,4
内蒙古,150000,ef76a85c4b39f693,2018,4
北京,110000,ef76a85c4b39f693,2018,4
四川,510000,ef76a85c4b39f693,2018,4
安徽,340000,ef76a85c4b39f693,2018,4
山东,370000,ef76a85c4b39f693,2018,4
山西,140000,ef76a85c4b39f693,2018,4
广东,440000,ef76a85c4b39f693,2018,4
广西,450000,ef76a85c4b39f693,2018,4
江苏,320000,ef76a85c4b39f693,2018,4
江西,360000,ef76a85c4b39f693,2018,4
河北,130000,ef76a85c4b39f693,2018,4
河南,410000,ef76a85c4b39f693,2018,4
浙江,330000,ef76a85c4b39f693,2018,4
湖北,420000,ef76a85c4b39f693,2018,4
湖南,430000,ef76a85c4b39f693,2018,4
福建,350000,ef76a85c4b39f693,2018,4
辽宁,210000,ef76a85c4b39f693,2018,4
重庆,500000,ef76a85c4b39f693,2018,4
陕西,610000,ef76a85c4b39f693,2018,4
黑龙江,230000,ef76a85c4b39f693,2018,4
上海,310000,bb9fbec9a2833839,2018,4
云南,530000,bb9fbec9a2833839,2018,4
内蒙古,150000,bb9fbec9a2833839,2018,4
北京,110000,bb9fbec9a2833839,2018,4
四川,510000,bb9fbec9a2833839,2018,4
安徽,340000,bb9fbec9a2833839,2018,4
山东,370000,bb9fbec9a2833839,2018,4
山西,140000,bb9fbec9a2833839,2018,4
广东,440000,bb9fbec9a2833839,2018,4
广西,450000,bb9fbec9a2833839,2018,4
江苏,320000,bb9fbec9a2833839,2018,4
江西,360000,bb9fbec9a2833839,2018,4
河北,130000,bb9fbec9a2833839,2018,4
河南,410000,bb9fbec9a2833839,2018,4
浙江,330000,bb9fbec9a2833839,2018,4
湖北,420000,bb9fbec9a2833839,2018,4
湖南,430000,bb9fbec9a2833839,2018,4
福建,350000,bb9fbec9a2833839,2018,4
辽宁,210000,bb9fbec9a2833839,2018,4
重庆,500000,bb9fbec9a2833839,2018,4
陕西,610000,bb9fbec9a2833839,2018,4
黑龙江,230000,bb9fbec9a2833839,2018,4
上海,310000,da457d15788fe8ee,2018,4
云南,530000,da457d15788fe8ee,2018,4
内蒙古,150000,da457d15788fe8ee,2018,4
北京,110000,da457d15788fe8ee,2018,4
四川,510000,da457d15788fe8ee,2018,4
安徽,340000,da457d15788fe8ee,2018,4
山东,370000,da457d15788fe8ee,2018,4
山西,140000,da457d15788fe8ee,2018,4
