province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum
河南,410000,cd5841d44fd7625e,Sedan,2017,8,1579,2132,660,2885
浙江,330000,cd5841d44fd7625e,Sedan,2017,8,732,1970,660,2885
湖北,420000,cd5841d44fd7625e,Sedan,2017,8,546,837,660,2885
湖南,430000,cd5841d44fd7625e,Sedan,2017,8,399,878,660,2885
福建,350000,cd5841d44fd7625e,Sedan,2017,8,315,719,660,2885
辽宁,210000,cd5841d44fd7625e,Sedan,2017,8,765,976,660,2885
重庆,500000,cd5841d44fd7625e,Sedan,2017,8,381,575,660,2885
陕西,610000,cd5841d44fd7625e,Sedan,2017,8,500,707,660,2885
黑龙江,230000,cd5841d44fd7625e,Sedan,2017,8,1044,818,660,2885
上海,310000,b25c4e2e3856af22,SUV,2017,8,602,3510,1159,6051
云南,530000,b25c4e2e3856af22,SUV,2017,8,439,3128,1159,6051
内蒙古,150000,b25c4e2e3856af22,SUV,2017,8,170,1341,1159,6051
北京,110000,b25c4e2e3856af22,SUV,2017,8,270,4261,1159,6051
四川,510000,b25c4e2e3856af22,SUV,2017,8,717,6235,1159,6051
安徽,340000,b25c4e2e3856af22,SUV,2017,8,685,2725,1159,6051
山东,370000,b25c4e2e3856af22,SUV,2017,8,940,6951,1159,6051
山西,140000,b25c4e2e3856af22,SUV,2017,8,135,1918,1159,6051
广东,440000,b25c4e2e3856af22,SUV,2017,8,780,6764,1159,6051
广西,450000,b25c4e2e3856af22,SUV,2017,8,169,1209,1159,6051
江苏,320000,b25c4e2e3856af22,SUV,2017,8,1181,6110,1159,6051
江西,360000,b25c4e2e3856af22,SUV,2017,8,461,1890,1159,6051
河北,130000,b25c4e2e3856af22,SUV,2017,8,679,5227,1159,6051
河南,410000,b25c4e2e3856af22,SUV,2017,8,653,6625,1159,6051
浙江,330000,b25c4e2e3856af22,SUV,2017,8,1334,5797,1159,6051
湖北,420000,b25c4e2e3856af22,SUV,2017,8,519,2711,1159,6051
湖南,430000,b25c4e2e3856af22,SUV,2017,8,642,2940,1159,6051
福建,350000,b25c4e2e3856af22,SUV,2017,8,372,2746,1159,6051
辽宁,210000,b25c4e2e3856af22,SUV,2017,8,272,2301,1159,6051
重庆,500000,b25c4e2e3856af22,SUV,2017,8,250,4039,1159,6051
陕西,610000,b25c4e2e3856af22,SUV,2017,8,238,2280,1159,6051
黑龙江,230000,b25c4e2e3856af22,SUV,2017,8,238,1870,1159,6051
上海,310000,4a103c30d593fbbe,Sedan,2017,8,607,2125,1513,2341
云南,530000,4a103c30d593fbbe,Sedan,2017,8,556,2540,1513,2341
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,8,607,1280,1513,2341
北京,110000,4a103c30d593fbbe,Sedan,2017,8,542,4214,1513,2341
四川,510000,4a103c30d593fbbe,Sedan,2017,8,2475,5953,1513,2341
安徽,340000,4a103c30d593fbbe,Sedan,2017,8,1713,2876,1513,2341
山东,370000,4a103c30d593fbbe,Sedan,2017,8,2655,7126,1513,2341
山西,140000,4a103c30d593fbbe,Sedan,2017,8,866,2010,1513,2341
广东,440000,4a103c30d593fbbe,Sedan,2017,8,1368,7155,1513,2341
广西,450000,4a103c30d593fbbe,Sedan,2017,8,397,1295,1513,2341
江苏,320000,4a103c30d593fbbe,Sedan,2017,8,3088,5810,1513,2341
江西,360000,4a103c30d593fbbe,Sedan,2017,8,808,1674,1513,2341
河北,130000,4a103c30d593fbbe,Sedan,2017,8,4173,6947,1513,2341
河南,410000,4a103c30d593fbbe,Sedan,2017,8,2996,7026,1513,2341
浙江,330000,4a103c30d593fbbe,Sedan,2017,8,2472,4572,1513,2341
湖北,420000,4a103c30d593fbbe,Sedan,2017,8,966,1996,1513,2341
湖南,430000,4a103c30d593fbbe,Sedan,2017,8,991,2490,1513,2341
福建,350000,4a103c30d593fbbe,Sedan,2017,8,690,2325,1513,2341
辽宁,210000,4a103c30d593fbbe,Sedan,2017,8,1272,2876,1513,2341
重庆,500000,4a103c30d593fbbe,Sedan,2017,8,435,3685,1513,2341
陕西,610000,4a103c30d593fbbe,Sedan,2017,8,835,2089,1513,2341
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,8,1100,2432,1513,2341
上海,310000,7a7885e2d7c00bcf,Hatchback,2017,8,758,1041,1038,2372
云南,530000,7a7885e2d7c00bcf,Hatchback,2017,8,290,773,1038,2372
内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2017,8,328,577,1038,2372
北京,110000,7a7885e2d7c00bcf,Hatchback,2017,8,559,1113,1038,2372
四川,510000,7a7885e2d7c00bcf,Hatchback,2017,8,820,1459,1038,2372
安徽,340000,7a7885e2d7c00bcf,Hatchback,2017,8,791,1544,1038,2372
山东,370000,7a7885e2d7c00bcf,Hatchback,2017,8,2002,2968,1038,2372
山西,140000,7a7885e2d7c00bcf,Hatchback,2017,8,307,623,1038,2372
广东,440000,7a7885e2d7c00bcf,Hatchback,2017,8,829,2524,1038,2372
广西,450000,7a7885e2d7c00bcf,Hatchback,2017,8,183,597,1038,2372
江苏,320000,7a7885e2d7c00bcf,Hatchback,2017,8,2422,3265,1038,2372
江西,360000,7a7885e2d7c00bcf,Hatchback,2017,8,404,721,1038,2372
河北,130000,7a7885e2d7c00bcf,Hatchback,2017,8,1916,2011,1038,2372
河南,410000,7a7885e2d7c00bcf,Hatchback,2017,8,1211,2520,1038,2372
浙江,330000,7a7885e2d7c00bcf,Hatchback,2017,8,2258,3013,1038,2372
湖北,420000,7a7885e2d7c00bcf,Hatchback,2017,8,504,1008,1038,2372
湖南,430000,7a7885e2d7c00bcf,Hatchback,2017,8,480,976,1038,2372
福建,350000,7a7885e2d7c00bcf,Hatchback,2017,8,356,855,1038,2372
辽宁,210000,7a7885e2d7c00bcf,Hatchback,2017,8,352,953,1038,2372
重庆,500000,7a7885e2d7c00bcf,Hatchback,2017,8,116,480,1038,2372
陕西,610000,7a7885e2d7c00bcf,Hatchback,2017,8,437,904,1038,2372
黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2017,8,475,672,1038,2372
上海,310000,346393c2c6305fb1,SUV,2017,8,39,188,197,289
云南,530000,346393c2c6305fb1,SUV,2017,8,55,233,197,289
内蒙古,150000,346393c2c6305fb1,SUV,2017,8,85,211,197,289
北京,110000,346393c2c6305fb1,SUV,2017,8,51,325,197,289
四川,510000,346393c2c6305fb1,SUV,2017,8,136,339,197,289
安徽,340000,346393c2c6305fb1,SUV,2017,8,347,474,197,289
山东,370000,346393c2c6305fb1,SUV,2017,8,649,993,197,289
山西,140000,346393c2c6305fb1,SUV,2017,8,237,319,197,289
广东,440000,346393c2c6305fb1,SUV,2017,8,121,593,197,289
广西,450000,346393c2c6305fb1,SUV,2017,8,50,161,197,289
江苏,320000,346393c2c6305fb1,SUV,2017,8,213,612,197,289
江西,360000,346393c2c6305fb1,SUV,2017,8,57,146,197,289
河北,130000,346393c2c6305fb1,SUV,2017,8,524,630,197,289
河南,410000,346393c2c6305fb1,SUV,2017,8,316,645,197,289
浙江,330000,346393c2c6305fb1,SUV,2017,8,72,511,197,289
湖北,420000,346393c2c6305fb1,SUV,2017,8,127,257,197,289
湖南,430000,346393c2c6305fb1,SUV,2017,8,161,217,197,289
福建,350000,346393c2c6305fb1,SUV,2017,8,28,192,197,289
辽宁,210000,346393c2c6305fb1,SUV,2017,8,200,400,197,289
重庆,500000,346393c2c6305fb1,SUV,2017,8,79,162,197,289
陕西,610000,346393c2c6305fb1,SUV,2017,8,85,277,197,289
黑龙江,230000,346393c2c6305fb1,SUV,2017,8,123,314,197,289
上海,310000,02aab221aabc03b9,Sedan,2017,8,727,763,843,2982
云南,530000,02aab221aabc03b9,Sedan,2017,8,267,2122,843,2982
内蒙古,150000,02aab221aabc03b9,Sedan,2017,8,112,135,843,2982
北京,110000,02aab221aabc03b9,Sedan,2017,8,630,815,843,2982
四川,510000,02aab221aabc03b9,Sedan,2017,8,576,4011,843,2982
安徽,340000,02aab221aabc03b9,Sedan,2017,8,353,346,843,2982
山东,370000,02aab221aabc03b9,Sedan,2017,8,526,787,843,2982
山西,140000,02aab221aabc03b9,Sedan,2017,8,124,224,843,2982
广东,440000,02aab221aabc03b9,Sedan,2017,8,1304,1846,843,2982
广西,450000,02aab221aabc03b9,Sedan,2017,8,153,581,843,2982
江苏,320000,02aab221aabc03b9,Sedan,2017,8,1583,960,843,2982
江西,360000,02aab221aabc03b9,Sedan,2017,8,215,323,843,2982
河北,130000,02aab221aabc03b9,Sedan,2017,8,362,543,843,2982
河南,410000,02aab221aabc03b9,Sedan,2017,8,407,4685,843,2982
浙江,330000,02aab221aabc03b9,Sedan,2017,8,1537,796,843,2982
湖北,420000,02aab221aabc03b9,Sedan,2017,8,321,328,843,2982
湖南,430000,02aab221aabc03b9,Sedan,2017,8,275,815,843,2982
福建,350000,02aab221aabc03b9,Sedan,2017,8,477,969,843,2982
辽宁,210000,02aab221aabc03b9,Sedan,2017,8,316,496,843,2982
重庆,500000,02aab221aabc03b9,Sedan,2017,8,263,3889,843,2982
陕西,610000,02aab221aabc03b9,Sedan,2017,8,252,627,843,2982
黑龙江,230000,02aab221aabc03b9,Sedan,2017,8,134,346,843,2982
上海,310000,5d7fb682edd0f937,SUV,2017,8,299,1835,194,22
云南,530000,5d7fb682edd0f937,SUV,2017,8,169,1553,194,22
内蒙古,150000,5d7fb682edd0f937,SUV,2017,8,89,774,194,22
北京,110000,5d7fb682edd0f937,SUV,2017,8,246,2367,194,22
四川,510000,5d7fb682edd0f937,SUV,2017,8,271,2875,194,22
安徽,340000,5d7fb682edd0f937,SUV,2017,8,222,1920,194,22
山东,370000,5d7fb682edd0f937,SUV,2017,8,292,3916,194,22
山西,140000,5d7fb682edd0f937,SUV,2017,8,94,879,194,22
广东,440000,5d7fb682edd0f937,SUV,2017,8,478,4112,194,22
广西,450000,5d7fb682edd0f937,SUV,2017,8,94,854,194,22
江苏,320000,5d7fb682edd0f937,SUV,2017,8,701,5027,194,22
江西,360000,5d7fb682edd0f937,SUV,2017,8,127,960,194,22
河北,130000,5d7fb682edd0f937,SUV,2017,8,222,2594,194,22
河南,410000,5d7fb682edd0f937,SUV,2017,8,216,3408,194,22
浙江,330000,5d7fb682edd0f937,SUV,2017,8,732,4228,194,22
湖北,420000,5d7fb682edd0f937,SUV,2017,8,241,1659,194,22
湖南,430000,5d7fb682edd0f937,SUV,2017,8,198,1578,194,22
福建,350000,5d7fb682edd0f937,SUV,2017,8,201,1528,194,22
辽宁,210000,5d7fb682edd0f937,SUV,2017,8,145,1503,194,22
重庆,500000,5d7fb682edd0f937,SUV,2017,8,110,1679,194,22
陕西,610000,5d7fb682edd0f937,SUV,2017,8,140,1347,194,22
黑龙江,230000,5d7fb682edd0f937,SUV,2017,8,83,955,194,22
上海,310000,a207df29ec9583f0,SUV,2017,8,694,2724,216,598
云南,530000,a207df29ec9583f0,SUV,2017,8,250,1730,216,598
内蒙古,150000,a207df29ec9583f0,SUV,2017,8,128,1028,216,598
北京,110000,a207df29ec9583f0,SUV,2017,8,824,4010,216,598
四川,510000,a207df29ec9583f0,SUV,2017,8,440,3217,216,598
安徽,340000,a207df29ec9583f0,SUV,2017,8,259,2807,216,598
山东,370000,a207df29ec9583f0,SUV,2017,8,468,5435,216,598
山西,140000,a207df29ec9583f0,SUV,2017,8,152,1125,216,598
广东,440000,a207df29ec9583f0,SUV,2017,8,1109,6435,216,598
广西,450000,a207df29ec9583f0,SUV,2017,8,129,1188,216,598
江苏,320000,a207df29ec9583f0,SUV,2017,8,1080,6950,216,598
江西,360000,a207df29ec9583f0,SUV,2017,8,197,1403,216,598
河北,130000,a207df29ec9583f0,SUV,2017,8,298,3648,216,598
河南,410000,a207df29ec9583f0,SUV,2017,8,287,3607,216,598
浙江,330000,a207df29ec9583f0,SUV,2017,8,1063,6296,216,598
湖北,420000,a207df29ec9583f0,SUV,2017,8,384,2488,216,598
湖南,430000,a207df29ec9583f0,SUV,2017,8,249,2224,216,598
福建,350000,a207df29ec9583f0,SUV,2017,8,330,2029,216,598
辽宁,210000,a207df29ec9583f0,SUV,2017,8,299,2182,216,598
重庆,500000,a207df29ec9583f0,SUV,2017,8,198,1313,216,598
陕西,610000,a207df29ec9583f0,SUV,2017,8,224,1772,216,598
黑龙江,230000,a207df29ec9583f0,SUV,2017,8,123,1237,216,598
上海,310000,b4be3a4917289c82,Hatchback,2017,8,182,4560,428,101
云南,530000,b4be3a4917289c82,Hatchback,2017,8,46,3855,428,101
内蒙古,150000,b4be3a4917289c82,Hatchback,2017,8,27,1489,428,101
北京,110000,b4be3a4917289c82,Hatchback,2017,8,112,5163,428,101
四川,510000,b4be3a4917289c82,Hatchback,2017,8,184,8803,428,101
安徽,340000,b4be3a4917289c82,Hatchback,2017,8,108,4174,428,101
山东,370000,b4be3a4917289c82,Hatchback,2017,8,180,8951,428,101
山西,140000,b4be3a4917289c82,Hatchback,2017,8,27,1933,428,101
广东,440000,b4be3a4917289c82,Hatchback,2017,8,225,9940,428,101
广西,450000,b4be3a4917289c82,Hatchback,2017,8,38,1808,428,101
江苏,320000,b4be3a4917289c82,Hatchback,2017,8,426,11373,428,101
江西,360000,b4be3a4917289c82,Hatchback,2017,8,50,2365,428,101
河北,130000,b4be3a4917289c82,Hatchback,2017,8,118,6244,428,101
河南,410000,b4be3a4917289c82,Hatchback,2017,8,121,8439,428,101
浙江,330000,b4be3a4917289c82,Hatchback,2017,8,511,10964,428,101
湖北,420000,b4be3a4917289c82,Hatchback,2017,8,103,3571,428,101
湖南,430000,b4be3a4917289c82,Hatchback,2017,8,85,3594,428,101
福建,350000,b4be3a4917289c82,Hatchback,2017,8,64,3309,428,101
辽宁,210000,b4be3a4917289c82,Hatchback,2017,8,75,3468,428,101
重庆,500000,b4be3a4917289c82,Hatchback,2017,8,40,4993,428,101
陕西,610000,b4be3a4917289c82,Hatchback,2017,8,90,2979,428,101
黑龙江,230000,b4be3a4917289c82,Hatchback,2017,8,30,2092,428,101
上海,310000,ef76a85c4b39f693,Sedan,2017,8,609,4774,2,1154
云南,530000,ef76a85c4b39f693,Sedan,2017,8,277,3911,2,1154
内蒙古,150000,ef76a85c4b39f693,Sedan,2017,8,176,2491,2,1154
北京,110000,ef76a85c4b39f693,Sedan,2017,8,697,6514,2,1154
四川,510000,ef76a85c4b39f693,Sedan,2017,8,643,8198,2,1154
安徽,340000,ef76a85c4b39f693,Sedan,2017,8,453,5873,2,1154
山东,370000,ef76a85c4b39f693,Sedan,2017,8,741,11845,2,1154
山西,140000,ef76a85c4b39f693,Sedan,2017,8,177,2811,2,1154
广东,440000,ef76a85c4b39f693,Sedan,2017,8,899,11344,2,1154
广西,450000,ef76a85c4b39f693,Sedan,2017,8,145,2338,2,1154
江苏,320000,ef76a85c4b39f693,Sedan,2017,8,1451,13919,2,1154
江西,360000,ef76a85c4b39f693,Sedan,2017,8,258,3271,2,1154
河北,130000,ef76a85c4b39f693,Sedan,2017,8,563,8810,2,1154
河南,410000,ef76a85c4b39f693,Sedan,2017,8,492,10648,2,1154
浙江,330000,ef76a85c4b39f693,Sedan,2017,8,1958,13794,2,1154
湖北,420000,ef76a85c4b39f693,Sedan,2017,8,437,4398,2,1154
湖南,430000,ef76a85c4b39f693,Sedan,2017,8,429,4663,2,1154
福建,350000,ef76a85c4b39f693,Sedan,2017,8,308,3660,2,1154
辽宁,210000,ef76a85c4b39f693,Sedan,2017,8,648,5261,2,1154
重庆,500000,ef76a85c4b39f693,Sedan,2017,8,190,4161,2,1154
陕西,610000,ef76a85c4b39f693,Sedan,2017,8,366,4287,2,1154
黑龙江,230000,ef76a85c4b39f693,Sedan,2017,8,240,3076,2,1154
上海,310000,bb9fbec9a2833839,SUV,2017,8,471,3347,95,172
云南,530000,bb9fbec9a2833839,SUV,2017,8,206,3567,95,172
内蒙古,150000,bb9fbec9a2833839,SUV,2017,8,168,1513,95,172
北京,110000,bb9fbec9a2833839,SUV,2017,8,274,3516,95,172
四川,510000,bb9fbec9a2833839,SUV,2017,8,452,7067,95,172
安徽,340000,bb9fbec9a2833839,SUV,2017,8,298,3373,95,172
山东,370000,bb9fbec9a2833839,SUV,2017,8,574,6593,95,172
山西,140000,bb9fbec9a2833839,SUV,2017,8,169,1749,95,172
广东,440000,bb9fbec9a2833839,SUV,2017,8,772,6982,95,172
广西,450000,bb9fbec9a2833839,SUV,2017,8,137,1487,95,172
江苏,320000,bb9fbec9a2833839,SUV,2017,8,1098,8453,95,172
江西,360000,bb9fbec9a2833839,SUV,2017,8,202,2020,95,172
河北,130000,bb9fbec9a2833839,SUV,2017,8,411,4759,95,172
河南,410000,bb9fbec9a2833839,SUV,2017,8,290,7396,95,172
浙江,330000,bb9fbec9a2833839,SUV,2017,8,1285,8157,95,172
湖北,420000,bb9fbec9a2833839,SUV,2017,8,372,3161,95,172
湖南,430000,bb9fbec9a2833839,SUV,2017,8,332,3212,95,172
福建,350000,bb9fbec9a2833839,SUV,2017,8,280,2738,95,172
辽宁,210000,bb9fbec9a2833839,SUV,2017,8,209,2493,95,172
重庆,500000,bb9fbec9a2833839,SUV,2017,8,96,4488,95,172
陕西,610000,bb9fbec9a2833839,SUV,2017,8,189,2316,95,172
黑龙江,230000,bb9fbec9a2833839,SUV,2017,8,128,1614,95,172
上海,310000,da457d15788fe8ee,SUV,2017,8,558,4564,199,574
云南,530000,da457d15788fe8ee,SUV,2017,8,252,5238,199,574
内蒙古,150000,da457d15788fe8ee,SUV,2017,8,172,2124,199,574
北京,110000,da457d15788fe8ee,SUV,2017,8,949,6475,199,574
四川,510000,da457d15788fe8ee,SUV,2017,8,673,9667,199,574
安徽,340000,da457d15788fe8ee,SUV,2017,8,317,4294,199,574
山东,370000,da457d15788fe8ee,SUV,2017,8,632,9184,199,574
山西,140000,da457d15788fe8ee,SUV,2017,8,187,2349,199,574
广东,440000,da457d15788fe8ee,SUV,2017,8,1323,11241,199,574
广西,450000,da457d15788fe8ee,SUV,2017,8,198,2315,199,574
江苏,320000,da457d15788fe8ee,SUV,2017,8,1268,10803,199,574
江西,360000,da457d15788fe8ee,SUV,2017,8,256,2832,199,574
河北,130000,da457d15788fe8ee,SUV,2017,8,546,6643,199,574
河南,410000,da457d15788fe8ee,SUV,2017,8,398,10139,199,574
浙江,330000,da457d15788fe8ee,SUV,2017,8,1460,10151,199,574
湖北,420000,da457d15788fe8ee,SUV,2017,8,468,4564,199,574
湖南,430000,da457d15788fe8ee,SUV,2017,8,421,4856,199,574
福建,350000,da457d15788fe8ee,SUV,2017,8,319,3720,199,574
辽宁,210000,da457d15788fe8ee,SUV,2017,8,482,4327,199,574
重庆,500000,da457d15788fe8ee,SUV,2017,8,224,6407,199,574
陕西,610000,da457d15788fe8ee,SUV,2017,8,298,3496,199,574
黑龙江,230000,da457d15788fe8ee,SUV,2017,8,210,2697,199,574
上海,310000,6858d6dfe680bdf7,Sedan,2017,8,664,2423,2361,4172
云南,530000,6858d6dfe680bdf7,Sedan,2017,8,267,2147,2361,4172
内蒙古,150000,6858d6dfe680bdf7,Sedan,2017,8,68,538,2361,4172
北京,110000,6858d6dfe680bdf7,Sedan,2017,8,640,2722,2361,4172
四川,510000,6858d6dfe680bdf7,Sedan,2017,8,645,4409,2361,4172
安徽,340000,6858d6dfe680bdf7,Sedan,2017,8,364,2118,2361,4172
山东,370000,6858d6dfe680bdf7,Sedan,2017,8,586,3667,2361,4172
山西,140000,6858d6dfe680bdf7,Sedan,2017,8,114,861,2361,4172
广东,440000,6858d6dfe680bdf7,Sedan,2017,8,1360,5983,2361,4172
广西,450000,6858d6dfe680bdf7,Sedan,2017,8,172,1100,2361,4172
江苏,320000,6858d6dfe680bdf7,Sedan,2017,8,1458,5091,2361,4172
江西,360000,6858d6dfe680bdf7,Sedan,2017,8,230,1166,2361,4172
河北,130000,6858d6dfe680bdf7,Sedan,2017,8,437,2459,2361,4172
河南,410000,6858d6dfe680bdf7,Sedan,2017,8,418,4164,2361,4172
浙江,330000,6858d6dfe680bdf7,Sedan,2017,8,1906,5444,2361,4172
湖北,420000,6858d6dfe680bdf7,Sedan,2017,8,383,1800,2361,4172
湖南,430000,6858d6dfe680bdf7,Sedan,2017,8,409,2112,2361,4172
福建,350000,6858d6dfe680bdf7,Sedan,2017,8,366,1902,2361,4172
辽宁,210000,6858d6dfe680bdf7,Sedan,2017,8,305,1747,2361,4172
重庆,500000,6858d6dfe680bdf7,Sedan,2017,8,268,3194,2361,4172
陕西,610000,6858d6dfe680bdf7,Sedan,2017,8,219,1459,2361,4172
黑龙江,230000,6858d6dfe680bdf7,Sedan,2017,8,104,873,2361,4172
上海,310000,79de4e4b24c35b04,MPV,2017,8,209,2120,253,1513
云南,530000,79de4e4b24c35b04,MPV,2017,8,496,3469,253,1513
内蒙古,150000,79de4e4b24c35b04,MPV,2017,8,189,1124,253,1513
北京,110000,79de4e4b24c35b04,MPV,2017,8,105,3116,253,1513
四川,510000,79de4e4b24c35b04,MPV,2017,8,447,3775,253,1513
安徽,340000,79de4e4b24c35b04,MPV,2017,8,904,3084,253,1513
山东,370000,79de4e4b24c35b04,MPV,2017,8,1912,9253,253,1513
山西,140000,79de4e4b24c35b04,MPV,2017,8,484,3228,253,1513
广东,440000,79de4e4b24c35b04,MPV,2017,8,2831,16064,253,1513
广西,450000,79de4e4b24c35b04,MPV,2017,8,2120,4192,253,1513
江苏,320000,79de4e4b24c35b04,MPV,2017,8,1382,6859,253,1513
江西,360000,79de4e4b24c35b04,MPV,2017,8,426,1638,253,1513
河北,130000,79de4e4b24c35b04,MPV,2017,8,1269,6698,253,1513
河南,410000,79de4e4b24c35b04,MPV,2017,8,2973,12353,253,1513
浙江,330000,79de4e4b24c35b04,MPV,2017,8,822,5606,253,1513
湖北,420000,79de4e4b24c35b04,MPV,2017,8,447,2457,253,1513
湖南,430000,79de4e4b24c35b04,MPV,2017,8,779,3020,253,1513
福建,350000,79de4e4b24c35b04,MPV,2017,8,322,2425,253,1513
辽宁,210000,79de4e4b24c35b04,MPV,2017,8,483,3469,253,1513
重庆,500000,79de4e4b24c35b04,MPV,2017,8,160,2586,253,1513
陕西,610000,79de4e4b24c35b04,MPV,2017,8,576,3068,253,1513
黑龙江,230000,79de4e4b24c35b04,MPV,2017,8,543,3020,253,1513
上海,310000,12f8b7e14947c34d,Sedan,2017,8,726,1746,543,14274
云南,530000,12f8b7e14947c34d,Sedan,2017,8,263,1013,543,14274
内蒙古,150000,12f8b7e14947c34d,Sedan,2017,8,370,1026,543,14274
北京,110000,12f8b7e14947c34d,Sedan,2017,8,101,1524,543,14274
四川,510000,12f8b7e14947c34d,Sedan,2017,8,664,1909,543,14274
安徽,340000,12f8b7e14947c34d,Sedan,2017,8,420,2194,543,14274
山东,370000,12f8b7e14947c34d,Sedan,2017,8,1138,4523,543,14274
山西,140000,12f8b7e14947c34d,Sedan,2017,8,345,1090,543,14274
广东,440000,12f8b7e14947c34d,Sedan,2017,8,249,1981,543,14274
广西,450000,12f8b7e14947c34d,Sedan,2017,8,76,461,543,14274
江苏,320000,12f8b7e14947c34d,Sedan,2017,8,1318,4234,543,14274
江西,360000,12f8b7e14947c34d,Sedan,2017,8,281,909,543,14274
河北,130000,12f8b7e14947c34d,Sedan,2017,8,860,2859,543,14274
河南,410000,12f8b7e14947c34d,Sedan,2017,8,755,2773,543,14274
浙江,330000,12f8b7e14947c34d,Sedan,2017,8,714,2836,543,14274
湖北,420000,12f8b7e14947c34d,Sedan,2017,8,228,1185,543,14274
湖南,430000,12f8b7e14947c34d,Sedan,2017,8,398,1307,543,14274
福建,350000,12f8b7e14947c34d,Sedan,2017,8,252,1045,543,14274
辽宁,210000,12f8b7e14947c34d,Sedan,2017,8,144,968,543,14274
重庆,500000,12f8b7e14947c34d,Sedan,2017,8,136,565,543,14274
陕西,610000,12f8b7e14947c34d,Sedan,2017,8,763,2080,543,14274
黑龙江,230000,12f8b7e14947c34d,Sedan,2017,8,153,778,543,14274
上海,310000,04e66e578f653ab9,Sedan,2017,8,364,618,149,56
云南,530000,04e66e578f653ab9,Sedan,2017,8,133,365,149,56
内蒙古,150000,04e66e578f653ab9,Sedan,2017,8,52,275,149,56
北京,110000,04e66e578f653ab9,Sedan,2017,8,120,689,149,56
四川,510000,04e66e578f653ab9,Sedan,2017,8,240,663,149,56
安徽,340000,04e66e578f653ab9,Sedan,2017,8,141,531,149,56
山东,370000,04e66e578f653ab9,Sedan,2017,8,313,1522,149,56
山西,140000,04e66e578f653ab9,Sedan,2017,8,67,321,149,56
广东,440000,04e66e578f653ab9,Sedan,2017,8,115,644,149,56
广西,450000,04e66e578f653ab9,Sedan,2017,8,34,153,149,56
江苏,320000,04e66e578f653ab9,Sedan,2017,8,427,1304,149,56
江西,360000,04e66e578f653ab9,Sedan,2017,8,62,236,149,56
河北,130000,04e66e578f653ab9,Sedan,2017,8,222,1004,149,56
河南,410000,04e66e578f653ab9,Sedan,2017,8,253,980,149,56
浙江,330000,04e66e578f653ab9,Sedan,2017,8,265,764,149,56
湖北,420000,04e66e578f653ab9,Sedan,2017,8,75,298,149,56
湖南,430000,04e66e578f653ab9,Sedan,2017,8,142,382,149,56
福建,350000,04e66e578f653ab9,Sedan,2017,8,71,296,149,56
辽宁,210000,04e66e578f653ab9,Sedan,2017,8,41,316,149,56
重庆,500000,04e66e578f653ab9,Sedan,2017,8,75,248,149,56
陕西,610000,04e66e578f653ab9,Sedan,2017,8,151,531,149,56
黑龙江,230000,04e66e578f653ab9,Sedan,2017,8,39,272,149,56
上海,310000,dff803b4024d261d,Sedan,2017,8,229,338,879,265
云南,530000,dff803b4024d261d,Sedan,2017,8,64,216,879,265
内蒙古,150000,dff803b4024d261d,Sedan,2017,8,126,172,879,265
北京,110000,dff803b4024d261d,Sedan,2017,8,536,709,879,265
四川,510000,dff803b4024d261d,Sedan,2017,8,476,694,879,265
安徽,340000,dff803b4024d261d,Sedan,2017,8,244,378,879,265
山东,370000,dff803b4024d261d,Sedan,2017,8,968,1422,879,265
山西,140000,dff803b4024d261d,Sedan,2017,8,214,327,879,265
广东,440000,dff803b4024d261d,Sedan,2017,8,1632,3675,879,265
广西,450000,dff803b4024d261d,Sedan,2017,8,240,738,879,265
江苏,320000,dff803b4024d261d,Sedan,2017,8,808,1047,879,265
江西,360000,dff803b4024d261d,Sedan,2017,8,228,363,879,265
河北,130000,dff803b4024d261d,Sedan,2017,8,546,786,879,265
河南,410000,dff803b4024d261d,Sedan,2017,8,287,841,879,265
浙江,330000,dff803b4024d261d,Sedan,2017,8,739,948,879,265
湖北,420000,dff803b4024d261d,Sedan,2017,8,667,830,879,265
湖南,430000,dff803b4024d261d,Sedan,2017,8,402,746,879,265
福建,350000,dff803b4024d261d,Sedan,2017,8,652,768,879,265
辽宁,210000,dff803b4024d261d,Sedan,2017,8,346,532,879,265
重庆,500000,dff803b4024d261d,Sedan,2017,8,265,492,879,265
陕西,610000,dff803b4024d261d,Sedan,2017,8,222,316,879,265
黑龙江,230000,dff803b4024d261d,Sedan,2017,8,126,224,879,265
上海,310000,61e73e32ad101892,SUV,2017,8,305,273,548,1679
云南,530000,61e73e32ad101892,SUV,2017,8,328,310,548,1679
内蒙古,150000,61e73e32ad101892,SUV,2017,8,554,267,548,1679
北京,110000,61e73e32ad101892,SUV,2017,8,710,627,548,1679
四川,510000,61e73e32ad101892,SUV,2017,8,853,670,548,1679
安徽,340000,61e73e32ad101892,SUV,2017,8,240,360,548,1679
山东,370000,61e73e32ad101892,SUV,2017,8,792,1183,548,1679
山西,140000,61e73e32ad101892,SUV,2017,8,326,294,548,1679
广东,440000,61e73e32ad101892,SUV,2017,8,2104,3105,548,1679
广西,450000,61e73e32ad101892,SUV,2017,8,340,589,548,1679
